Title,Artist,Song ID,Streams,Chart Date
Em Moi La Nguoi Yeu Anh - Original,MIN,1oYIlcL9qhSRbqfKJJUamm,23815,2019-12-27
Goodbyes (Feat. Young Thug),Post Malone,6vBdBCoOhKHiYDDOcorfNo,23682,2019-12-27
Tu Phu,Hoang Thuy Linh,5KWeHCDuYBslakPuaoQ9yB,23191,2019-12-27
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,23109,2019-12-27
Đông Kiếm Em,Vũ.,0B1ZnYwYefkNhZeE8ZQpv5,23098,2019-12-27
Còn Thương Thì Không Để Em Khóc,Miu Lê,69cVm2zymPuNBHJW20fqi9,22985,2019-12-27
Em Khong The,"Tien Tien, Touliver",6UgaKUJSO0Xp47x6pL1LaA,22833,2019-12-27
Cảm ơn,"Đen, Biên",2Emlw3C8Rqn9lAen25OItw,22462,2019-12-27
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,22290,2019-12-27
Blank Space,Taylor Swift,1u8c2t2Cy7UBoG4ArRcF5g,22127,2019-12-27
hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,21873,2019-12-27
Closer,"The Chainsmokers, Halsey",7BKLCZ1jbUBVqRi2FVlTVw,21256,2019-12-27
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",3g0mEQx3NTanacLseoP0Gw,21148,2019-12-27
Call You Mine,"The Chainsmokers, Bebe Rexha",2oejEp50ZzPuQTQ6v54Evp,21091,2019-12-27
Đi Theo Bóng Mặt Trời,"Đen, Giang Nguyễn",0g1lSO4QxUCoxpVp0xvDmD,20759,2019-12-27
Ai Đưa Em Về,"Tia, Le Thien Hieu",4iDyFW4a7iCJh2VqSpwGQz,20705,2019-12-27
FANCY,TWICE,2FXd6kKCtBIc6UfN1gH1pA,20604,2019-12-27
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,4wopYJ5wpYOM6ogm2Jugnw,20577,2019-12-27
Photograph,Ed Sheeran,6fxVffaTuwjgEk5h9QyRjy,20542,2019-12-27
Something Just Like This,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,20524,2019-12-27
Đưa Nhau Đi Trốn (Chill Version),"Đen, Linh Cáo",1Axzkl935WrIsBwDqk90yQ,20510,2019-12-27
Vai Lan Don Dua,Soobin Hoang Son,6hUpxEKFSjS8metuA1yxlf,20388,2019-12-27
Don't Know What To Do,BLACKPINK,1TaQciB8qqRZ9fxWGhS65X,20354,2019-12-27
Talk (feat. Disclosure),Khalid,6TqXcAFInzjp0bODyvrWEq,20301,2019-12-27
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,68EMU2RD1ECNeOeJ5qAXCV,20195,2019-12-27
HOME,BTS,7lthOBXNue2IvedLRfkod8,20172,2019-12-27
Lac Nhau Co Phai Muon Doi. - Original,ERIK,2Gt0kVB7kHnJZi0GTJe4Qm,20170,2019-12-27
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,20020,2019-12-27
Mind Is A Prison,Alec Benjamin,4GGSmoTmc5LClrowB4SmEw,20017,2019-12-27
Nhung Ke Mong Mo,Noo Phước Thịnh,7fFvPlrcO79gXfErRuqaoC,19928,2019-12-27
Symphony (feat. Zara Larsson),Clean Bandit,72gv4zhNvRVdQA0eOenCal,19820,2019-12-27
Bùa Yêu,Bich Phuong,1ZrADntHAYV84R2y1Op3Eg,19787,2019-12-27
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,19787,2019-12-27
Rapcoustic 5,"Đen, Kimmese, Lynk Lee",7unqgXVmp0iFt6ZW465opZ,19691,2019-12-27
Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,19597,2019-12-27
Bất Lực,Nguyễn Trọng Tài,7D0UANcuwQCT4hRta2fbxD,19577,2019-12-27
Đi Qua Mùa Hạ,Thái Đinh,26KyYm1DSOiDJQNj7Sc4bM,19565,2019-12-27
So Close,"Binz, Phuong Ly",1C7aNWtuAK07clP7lOQnno,19358,2019-12-27
Nếu Anh Đi,Mỹ Tâm,2me4nvwIdLsSXA5omarKq5,19165,2019-12-27
Hôm Nay Tôi Buồn,Phùng Khánh Linh,5ccdGTzOHdkDUJMDFhyCjP,19149,2019-12-27
If,Vu Cat Tuong,0s7wXifcEHCo9OgELbNv8d,19036,2019-12-27
Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W,19016,2019-12-27
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,19000,2019-12-27
Muộn Màng Là Từ Lúc,Mỹ Tâm,249fiLJ8fFXYLL4NNjjgXT,18800,2019-12-27
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,18780,2019-12-27
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,18779,2019-12-27
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,18588,2019-12-27
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7h0d2h0fUmzbs7zeFigJPn,18473,2019-12-27
Always Remember Us This Way,Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,18400,2019-12-27
Nghe Em,Thịnh Suy,5WHuqG7vz4Hy0BU47fPpVp,18106,2019-12-27
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,3i9UVldZOE0aD0JnyfAZZ0,18022,2019-12-27
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,18020,2019-12-27
Make It Right,BTS,6KUE0HSSudAp9AOycaF6SH,18007,2019-12-27
Wolves,"Selena Gomez, Marshmello",0tBbt8CrmxbjRP0pueQkyU,17907,2019-12-27
Đường Một Chiều,"Huỳnh Tú, Andiez",52oyR8Wjhdzg7zucr8keYl,17873,2019-12-27
What Am I,Why Don't We,0TMGV2zMZXOILVtQLtkI3G,17809,2019-12-27
LION,(G)I-DLE,4TArUx34wOehwpnbXlKBQY,17773,2019-12-27
Túy Âm,"Masew, Xesi, Nhật Nguyễn",6v4VmNw4DFlbhuBQ1qFprN,17765,2019-12-27
You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,17747,2019-12-27
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,17740,2019-12-27
Phút Ban Đầu,Vũ.,3LGNVNZeEIUwdzDvnUO73V,17573,2019-12-27
Close Your Eyes,"Felix Jaehn, VIZE, Miss Li",7N06jo3EnV792VFaG8vuW6,17537,2019-12-27
FRIENDS,"Marshmello, Anne-Marie",08bNPGLD8AhKpnnERrAc6G,17452,2019-12-27
Giai Ket,Hoang Thuy Linh,4wKcqsZZz2tN4JV7WQfQ70,17309,2019-12-27
Family,"The Chainsmokers, Kygo",3TKpJrY9q49Mj1JOsM9zGL,17213,2019-12-27
Heartless,The Weeknd,57vxBYXtHMk6H1aD29V7PU,17177,2019-12-27
Cảm Ơn Và Xin Lỗi,Chillies,7GA8YK6xeHeoekOx3UKepy,17109,2019-12-27
Gene,"Binz, Touliver",1yNHcXf3122hM5UJ0UWz4V,17098,2019-12-27
Get You The Moon (feat. Snøw),Kina,4ZLzoOkj0MPWrTLvooIuaa,17036,2019-12-27
NHẠT,Phan Mạnh Quỳnh,3BwqiNZaKgfv0t3ygYkvjl,16980,2019-12-27
Ngày Khác Lạ,"Đen, Giang Pham, Triple D",5HK1vERAqCVgCWyRQBClAv,16775,2019-12-27
Happy New Year,ABBA,4AsvGVDWs16fqIiIdDzyvX,16774,2019-12-27
Đã Lỡ Yêu Em Nhiều,JustaTee,4SOJYWYphrCcB9NCPpOAkZ,16699,2019-12-27
Hope,"The Chainsmokers, Winona Oak",4BiiOzZCrXEzHRLYcYFiD5,16540,2019-12-27
Người Ấy,Trinh Thang Binh,14JwXWUeHXZ5OzK0fbxwvv,16537,2019-12-27
Dusk Till Dawn - Radio Edit,"ZAYN, Sia",1j4kHkkpqZRBwE0A4CN4Yv,16358,2019-12-27
There's Nothing Holdin' Me Back,Shawn Mendes,7JJmb5XwzOO8jgpou264Ml,16328,2019-12-27
