Title,Artist,Song ID,Streams,Chart Date 
עד מחר,Eviatar Banai,5dlEgrCOjy9FTcQM1vrrh5,30725,2020-03-13
ניצחת איתי הכל לייב,"Ishay Ribo, Amir Benayoun, Amir Dadon",6gMor38fgBdx5EZYV3MJno,30540,2020-03-13
באתי לחלום,Nathan Goshen,7ixswgjjsrZgnaABYd3E1C,30115,2020-03-13
לבחור נכון,Amir Dadon,7n6emXIcaECmkljP1rPlvQ,30014,2020-03-13
שמישהו יעצור אותי,Eden Hason,0KpRklQy5rorqtOWeip9E0,29659,2020-03-13
כשנגמרת הסופה,Eden Hason,0cOboDrs3BuNLNh1sAbNEP,29427,2020-03-13
אחת ולתמיד,Ishay Ribo,3bgNXXL7TjlBDOl36wLWHk,29341,2020-03-13
מאושרים,"Doli & Penn, Noa Kirel, Liran Danino",4wbwpr0XVY7QJjtkTzE2AQ,29014,2020-03-13
After Hours,The Weeknd,4ejyZ4uJEXUURcgKp1kP8v,28752,2020-03-13
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,28531,2020-03-13
חזרי אלי,Nathan Goshen,5wDZEkL4m9a6q9CJ1IJ7ut,28361,2020-03-13
תוכו רצוף אהבה,Ishay Ribo,1QP8gp1xtid9iE9L7SzB8e,28357,2020-03-13
במקום הכי רחוק,Benaia Barabi,3w47cRrnouD1Yod5dyBppG,28233,2020-03-13
בלילות,Rotem Cohen,04fay70EbEGuUNBjnUgaU8,28167,2020-03-13
That Way - Bonus Track,Lil Uzi Vert,2ajzBr7vwHTEBeqDzcsNRC,28086,2020-03-13
Stupid Love,Lady Gaga,2kJu14V7hbZw3I4K8L8SXb,27774,2020-03-13
צבעים,"Gil Vain, Ron Buhnik",0I6rh1Fz1zmJZARsxyo7v6,27224,2020-03-13
שני משוגעים,Omer Adam,09MtNaY1DcRqBumCkIRVND,27188,2020-03-13
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,27183,2020-03-13
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,27076,2020-03-13
מה את מרגישה,Idan Amedi,2B9M3TbpXWZGupKfAoufUp,26903,2020-03-13
CITY OF ANGELS,24kGoldn,6ap9lSRJ0iLriGLqoJ44cq,26754,2020-03-13
אמא אם הייתי,Hanan Ben Ari,6GeJojYQJDdKpsB71XawyK,26011,2020-03-13
יש דברים שלא עושים,Omer Adam,5Dd2PhcjpKvDXnAM256ctm,25799,2020-03-13
P2,Lil Uzi Vert,3kW4z2pIj5VY5fLjBrMRL5,25737,2020-03-13
בין קודש לחול,"Amir Dadon, Shuli Rand",3V1FEnWwoN0pt2n4F6JrNx,25351,2020-03-13
טמפרטורה,"Omer Adam, Richie Loop",1YBHjsD9R7kEgGnXBlONjy,25238,2020-03-13
אני רוצה,Idan Amedi,2iU9qCpLP3urxsq32yY5jc,25090,2020-03-13
Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,25055,2020-03-13
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,25054,2020-03-13
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,25028,2020-03-13
Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,24813,2020-03-13
כתוב מלמעלה,Idan Raichel,595ojjhl4tSnHU32pQbU7l,24778,2020-03-13
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,24719,2020-03-13
What A Man Gotta Do,Jonas Brothers,4wNIkl5XGiAACjFBlDWuSd,24706,2020-03-13
תתארו לכם,Shlomo Artzi,0CgiwDmWBRlmD4wYXBsQ5I,24482,2020-03-13
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,24397,2020-03-13
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,24262,2020-03-13
Skechers,DripReport,4z2JaAVPemYJhFKm7e32RA,24255,2020-03-13
שונה מהנוף,"Eden Ben Zaken, Eden Hason",2UhjGvpY50QoOtT0qV3Wy0,24149,2020-03-13
איך את אוהבת,Eden Hason,4j6zwZXmowzteSNjeqq1np,23993,2020-03-13
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,23963,2020-03-13
כתבתי עלייך שיר,Omer Adam,0ebBHLipvAa1FL1BxbAvza,23815,2020-03-13
יעשו לנו כבוד,Omer Adam,0GmaOpCPWv7uDuTub2SNLU,23554,2020-03-13
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,23426,2020-03-13
מה עבר עליי,Eden Hason,4IB1j31aPuXaTilHk2FbZt,23126,2020-03-13
מכאן ועד הנצח,Eyal Golan,3tkOZ7RGFqCEjR7Uuslxyt,22968,2020-03-13
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,22772,2020-03-13
איפה את,Eliad,0JKeFPJ2hfQUEr8s3t2gf8,22660,2020-03-13
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,22438,2020-03-13
You should be sad,Halsey,7lidXGPXPYLNThITAOTlkK,22250,2020-03-13
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,22187,2020-03-13
מפה לשם,Idan Amedi,4AI1l2vhT0g9QcvtWAVy9T,22041,2020-03-13
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,22035,2020-03-13
אל תעזבי ידיים,Akiva,7kF5DKRiCp7H5jnawmoW7k,21964,2020-03-13
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,21935,2020-03-13
אור גדול,Amir Dadon,3rKq9QQzb28Klhwh1LK9nn,21900,2020-03-13
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,21847,2020-03-13
רחוק מכולם,Omer Adam,1w7Wovzx1mc0iM0UgY6WzG,21721,2020-03-13
עכשיו הלב פתוח,Benaia Barabi,2UnjouMKvceTMggAGjBSYB,21674,2020-03-13
יאסו,"Eden Ben Zaken, Static & Ben El, Stephane Legar",1XhmGf2ItpIcll24AeKZ6r,21665,2020-03-13
Feel Me,Selena Gomez,4MdcsdRj7i8eBm0qFjO4L4,21443,2020-03-13
שיכורים,Eden Hason,494ZfDEUkMIN6qhrqsNi75,21304,2020-03-13
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,21302,2020-03-13
High Fashion (feat. Mustard),Roddy Ricch,07KXEDMj78x68D884wgVEm,21118,2020-03-13
נתראה בגלגול הבא,Ravid Plotnik,2KJGTf9nJq9HoRwG5eXyNc,21080,2020-03-13
בדיוק כמו הירח,Yuval Dayan,4oUdKVvn9QpGfYOHfErtLz,21052,2020-03-13
מעליות,"Dudu Tassa, Roni Alter",6DmmH8JIYRW5yvEB5BDmmd,21050,2020-03-13
איך אפשר,Jane Bordeaux,7o6UDPFWtYrjUZnRvi1dvO,20889,2020-03-13
Rescue Me,OneRepublic,0mjAU3yKR1QnXnHtjGJqTM,20805,2020-03-13
נגמר,Idan Amedi,2kQmLi3MUrTkj3E4eICpt1,20748,2020-03-13
שממה,Ori Ben Ari,4lBl6TVdZKF7KyLVw68JfP,20707,2020-03-13
Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,20635,2020-03-13
No Idea,Don Toliver,7AzlLxHn24DxjgQX73F9fU,20630,2020-03-13
ויקיפדיה,Hanan Ben Ari,2KWwL6Z8VOrK6PTY1B2si9,20309,2020-03-13
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",6cy3ki60hLwimwIje7tALf,20187,2020-03-13
Moral of the Story,Ashe,2nC3QhMI9reBIOWutbU3Tj,20173,2020-03-13
עולם משוגע,"Tuna, Ravid Plotnik",4JmmjsGmOED0sn0Le3r84u,20172,2020-03-13
ברגעים שאת הולכת,Osher Cohen,5LhWeaWvMECo5KMWQpoJMj,20101,2020-03-13
את לא נשארת לבד,Idan Raichel,7HLICLbx3foebEWqYbICRc,20032,2020-03-13
לך עם האמת שלך,Eden Meiri,6WoWEuJGRAYhcr25pc4Fhw,19956,2020-03-13
לעשות איתך שלום,Eyal Golan,6zi2KWZeY9AI9w9S68pWvV,19945,2020-03-13
I Love Me,Demi Lovato,2IHLaN6wwYKQ3S24NsQqpA,19942,2020-03-13
שבט אחים ואחיות,שבט אחים ואחיות,6V9doxBqWIdHujB55uxOiL,19880,2020-03-13
Robbery,Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,19880,2020-03-13
תפסת לי מקום,Benaia Barabi,2p3MKvQWj6rUWpOsKXYotv,19799,2020-03-13
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,19737,2020-03-13
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,19696,2020-03-13
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,19684,2020-03-13
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,7wsmIIm0xWmtP7TmACXkJn,19629,2020-03-13
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,19549,2020-03-13
אחת כמוני,Liran Danino,2BmYBeZOsPPg2OfRmg8rMo,19391,2020-03-13
עיניים,Eden Hason,13dz8meqaaQ39pRZ28gg9x,19288,2020-03-13
בסיבוב,"Tuna, Tzlil",5RnhWaP5VD3eJN3J0chPmh,19284,2020-03-13
Myron,Lil Uzi Vert,56uXDJRCuoS7abX3SkzHKQ,19275,2020-03-13
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,19205,2020-03-13
נסיכה שלי,Ivri Lider,29CnJh29jn9ps2E0ZYupct,19053,2020-03-13
כל הזמן הזה,Ravid Plotnik,3SSQpPFdf3WkAQgld5Eib8,19000,2020-03-13
יפה כלבנה,Eviatar Banai,2da2YOegDZxpYiXLvA3u29,18976,2020-03-13
מה עשה לנו הזמן,Eden Meiri,0jqtVpTU0YJu8fcolkpIBM,18890,2020-03-13
Drum,Noa Kirel,3qjaGBUPlPuOWisR11tzDS,18857,2020-03-13
Soldi,Mahmood,4szQkW1CDHqbRZGltXJdd3,18773,2020-03-13
בלוק,Anna Zak,7fwH9ekUNu9p1kjcR4bSWk,18713,2020-03-13
What If I Told You That I Love You,Ali Gatie,3cqPu20DGTGUoZtbJH2Dmi,18492,2020-03-13
סדר העבודה,Ishay Ribo,4A5lRH29TyKxllsl94BWex,18435,2020-03-13
סיגפו,Beit Habubot,09yDsl7d8xXZPntarkiVes,18424,2020-03-13
Without Me,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,18381,2020-03-13
מה אתה רוצה ממני,Hanan Ben Ari,5SJLUgTWG0ahT6JN2wXYTP,18344,2020-03-13
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,18267,2020-03-13
Forever (feat. Post Malone & Clever),Justin Bieber,2ZlCGeK30BLRNSPC832pNZ,18258,2020-03-13
Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4S2uhQE8L9V6p7rj7SiauJ,18190,2020-03-13
בזמן האחרון,Idan Amedi,3Cde8b7yb2aackAemL2nS8,18175,2020-03-13
Hate Me (with Juice WRLD),Ellie Goulding,6kls8cSlUyHW2BUOkDJIZE,18149,2020-03-13
Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,18129,2020-03-13
2002,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,18010,2020-03-13
שאריות של החיים,Idan Raichel,1VGHtOfjicgALZGihsjfs0,17982,2020-03-13
Nyc ניו יורק סיטי,Itay Levi,4PaJbIyPqncKEijAK7dMFG,17949,2020-03-13
עד שתחזור,Yuval Dayan,3pw20ZYKAch2MrZbina61g,17705,2020-03-13
Unfaithful,Dennis Lloyd,0koVWDcbAH9dJXOsOcaohF,17675,2020-03-13
גם זה יעבור,Tuna,7vlw3ezpsoXCBONhNXLOcV,17618,2020-03-13
יש ימים,Liran Danino,4634Q6zs4pvqGAXS5uXZau,17577,2020-03-13
Only Human,Jonas Brothers,0DiDStADDVh3SvAsoJAFMk,17524,2020-03-13
ניפגש בשמחות,Omer Adam,5Ca8KB3xvb81L4I6JME90U,17499,2020-03-13
Bohemian Rhapsody - Remastered 2011,Queen,4u7EnebtmKWzUH433cf5Qv,17371,2020-03-13
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,17342,2020-03-13
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,17336,2020-03-13
סוודר,Noy Fadlon,0G9ng0k0PVkiAAFDLOujiS,17255,2020-03-13
Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,17038,2020-03-13
שמפניה,Eden Hason,4ci5mGfp5j0Vse2spBpyT3,17005,2020-03-13
Money In The Grave (Drake ft. Rick Ross),Drake,5ry2OE6R2zPQFDO85XkgRb,16974,2020-03-13
Powerful,"Red Band, Full Trunk",6bIZYCeCEixok9C8DtlI8P,16907,2020-03-13
שהכאב ימצא לו חברים,Yam Refaeli,1KmujYKPsLB445VrBd3yMV,16871,2020-03-13
As a Stone,"Full Trunk, Sivan Talmor",0odehEKB3SeuY8NIm9kBT4,16653,2020-03-13
ללכת,Liran Danino,26GefAW0uvrbD14k2k7gwp,16545,2020-03-13
changes,XXXTENTACION,7AFASza1mXqntmGtbxXprO,16383,2020-03-13
מספרים,Moshiko Mor,6QDMIW47id5QcQG06WK3hh,16341,2020-03-13
מתחילים מחדש,Our Part,0MyujhCArTj2YAv8JLMHeS,16283,2020-03-13
אסור,Mergui,5MSnQx4WDgSh8kdCz4pnuj,16272,2020-03-13
ילדים כאלה,Eden Hason,5xrZpr1va5sIWMb5ndfgQP,16240,2020-03-13
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,89947,2020-03-20
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,88257,2020-03-20
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,82642,2020-03-20
את חסרה לי,Eden Hason,016blcFaFbzXopGoqVOKZU,75503,2020-03-20
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,69690,2020-03-20
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,60099,2020-03-20
אלוף העולם,Hanan Ben Ari,67dg9xeMIRXjcQbmbWtBFW,58642,2020-03-20
נחכה לך,"Nathan Goshen, Ishay Ribo",4Av4gE5StVL42eAhRZNTxA,56888,2020-03-20
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,55961,2020-03-20
מסע,Eliad,2WBNUsV0WH7Cmjr71viWfC,53717,2020-03-20
אם תרצי,Hanan Ben Ari,3BRlBgX59CKqOa8PXI41qQ,53191,2020-03-20
Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,52946,2020-03-20
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,51774,2020-03-20
לשוב הביתה,Ishay Ribo,52n4gF126eIllrGuc9Zus6,47926,2020-03-20
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,47894,2020-03-20
עברו חודשיים,"Agam Buhbut, Gal Adam",0Vjivbl7zovvspAxAiDj3C,47216,2020-03-20
הולכת יחפה,Itay Levi,5W8XWWlXInVloooqCxFUrt,46969,2020-03-20
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,46333,2020-03-20
Feker Libi,Eden,2vxijCz1x6bxozBE2khCSx,46109,2020-03-20
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,45669,2020-03-20
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,45028,2020-03-20
שגרה מפוארת,Omer Adam,4o0f4jkkTk098vms8MwG7N,43145,2020-03-20
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,43025,2020-03-20
דיבור נגוע,"Mergui, Stephane Legar",19u24hOHMdNfGPedV2lFum,42642,2020-03-20
הלב שלי,Ishay Ribo,7Ck421SAROdN0Q6RXMbic7,42507,2020-03-20
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,42255,2020-03-20
אם אתה גבר,Noa Kirel,7sTRlhopHysG8xf42IelBW,42007,2020-03-20
Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,41744,2020-03-20
מתגעגעת,Nathan Goshen,2eGkQGXutQ07cAah87Tjg1,41635,2020-03-20
אגרוף,Eden Ben Zaken,2DSBoOVLqBdNXZKSJBdtBN,41619,2020-03-20
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,41412,2020-03-20
After Hours,The Weeknd,2p8IUWQDrpjuFltbdgLOag,40544,2020-03-20
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,39223,2020-03-20
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,38723,2020-03-20
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,38687,2020-03-20
הכל פה יגמר,Nathan Goshen,1HQpuoDAEOm77SrXMJguY6,38681,2020-03-20
ממה את מפחדת,"Eyal Golan, Benaia Barabi",706pZPUcsKsREHM8RqHaY0,38148,2020-03-20
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,38027,2020-03-20
חלק מהזמן,Idan Amedi,6AuhyP1rKXVGvvrqr5UNaK,37852,2020-03-20
מישהו איתי כאן,Benaia Barabi,3UEYFJsF12eG1L0zrqlLPZ,37547,2020-03-20
אין יותר מועדונים,Eden Hason,0q3yDDxPh0k5nvgh2SPcsS,36956,2020-03-20
ואם תבואי אליי,Idan Raichel,0ACFJm4VlgvdHs2qvHZ6yG,36939,2020-03-20
Blueberry Faygo,Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,36108,2020-03-20
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,34598,2020-03-20
כפיות,Eden Hason,02hXZxgl6XwtAdK9y2sb6B,33821,2020-03-20
BEG,"Omer Adam, Netta",44pKbfoyixQSaiiJde9i1F,33807,2020-03-20
שמש,Hanan Ben Ari,3AmiMUDY8duiOiCYoRnjQ2,33754,2020-03-20
פאוץ',Noa Kirel,1Hg89hDeCCUxG2w57pEOyq,33548,2020-03-20
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,32617,2020-03-20
לבחור נכון,Amir Dadon,7n6emXIcaECmkljP1rPlvQ,32561,2020-03-20
קירות,Itay Levi,0ZFQYK9u8C1nGLXXb4y17W,32226,2020-03-20
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,31667,2020-03-20
עד מחר,Eviatar Banai,5dlEgrCOjy9FTcQM1vrrh5,31409,2020-03-20
ניצחת איתי הכל לייב,"Ishay Ribo, Amir Benayoun, Amir Dadon",6gMor38fgBdx5EZYV3MJno,31351,2020-03-20
Yummy,Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,30820,2020-03-20
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,30747,2020-03-20
הלב שלי,"Omer Adam, Ishay Ribo",7556sPhMiUgR8bh0WakpcG,30675,2020-03-20
Never Go Back,Dennis Lloyd,2QrXzOqLCVDRZHkToA0tSR,30185,2020-03-20
Physical,Dua Lipa,5px6upUHM3fhOP621Edp4V,30152,2020-03-20
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,30106,2020-03-20
לקחת את המפתחות,Itay Levi,29gCUQ8kKPbmh3VKyspTfg,29845,2020-03-20
We,"Static & Ben El, Miri Mesika",6PJHBGFNX7v827ckmkyKqC,29401,2020-03-20
באתי לחלום,Nathan Goshen,7ixswgjjsrZgnaABYd3E1C,28666,2020-03-20
אור גדול,Amir Dadon,3rKq9QQzb28Klhwh1LK9nn,28647,2020-03-20
שמישהו יעצור אותי,Eden Hason,0KpRklQy5rorqtOWeip9E0,28513,2020-03-20
שירו של שפשף,"Omer Adam, Lior Narkis, Moshe Peretz",6j4sJFa8SmzLNsZqakVjIF,28337,2020-03-20
אחת ולתמיד,Ishay Ribo,3bgNXXL7TjlBDOl36wLWHk,28282,2020-03-20
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,28186,2020-03-20
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,28010,2020-03-20
מים שקופים,Omer Adam,2m50HsnzEczYBaYrcf7duI,27941,2020-03-20
No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,27795,2020-03-20
הכוכבים בוכים בלילה,"Doli & Penn, Shiri Maimon, Dudu Aharon",4tPWUBuUQBPa1lKOTW0X78,27771,2020-03-20
בין קודש לחול,"Amir Dadon, Shuli Rand",3V1FEnWwoN0pt2n4F6JrNx,27747,2020-03-20
מאושרים,"Doli & Penn, Noa Kirel, Liran Danino",4wbwpr0XVY7QJjtkTzE2AQ,27671,2020-03-20
"Further Up (Na, Na, Na, Na, Na)","Static & Ben El, Pitbull",1aW9qzUsXGbyhT3NPCWwdT,27325,2020-03-20
תוכו רצוף אהבה,Ishay Ribo,1QP8gp1xtid9iE9L7SzB8e,27325,2020-03-20
בלילות,Rotem Cohen,04fay70EbEGuUNBjnUgaU8,27128,2020-03-20
Skechers,DripReport,2alc8VZAzDgdAsL2QMk3hu,27030,2020-03-20
כשתבוא,Eden Ben Zaken,0VFCLLjbYNIiDy2kV5YR67,26722,2020-03-20
מה את מרגישה,Idan Amedi,2B9M3TbpXWZGupKfAoufUp,26686,2020-03-20
חזרי אלי,Nathan Goshen,5wDZEkL4m9a6q9CJ1IJ7ut,26541,2020-03-20
Heartless,The Weeknd,6bnF93Rx87YqUBLSgjiMU8,26474,2020-03-20
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,26384,2020-03-20
שני משוגעים,Omer Adam,09MtNaY1DcRqBumCkIRVND,26144,2020-03-20
צבעים,"Gil Vain, Ron Buhnik",0I6rh1Fz1zmJZARsxyo7v6,26100,2020-03-20
כשנגמרת הסופה,Eden Hason,0cOboDrs3BuNLNh1sAbNEP,25956,2020-03-20
אמא אם הייתי,Hanan Ben Ari,6GeJojYQJDdKpsB71XawyK,25774,2020-03-20
תתארו לכם,Shlomo Artzi,0CgiwDmWBRlmD4wYXBsQ5I,25441,2020-03-20
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,25402,2020-03-20
במקום הכי רחוק,Benaia Barabi,3w47cRrnouD1Yod5dyBppG,25283,2020-03-20
מורידים את הירח,"Shlomi Shabat, Eliad",6RPkvzPRbQ5eHX2iSOF0te,25207,2020-03-20
Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,25197,2020-03-20
CITY OF ANGELS,24kGoldn,6ap9lSRJ0iLriGLqoJ44cq,25037,2020-03-20
אני רוצה,Idan Amedi,2iU9qCpLP3urxsq32yY5jc,24918,2020-03-20
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,24728,2020-03-20
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,24654,2020-03-20
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,24463,2020-03-20
Alone Again,The Weeknd,6b5P51m8xx2XA6U7sdNZ5E,24194,2020-03-20
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,24032,2020-03-20
טמפרטורה,"Omer Adam, Richie Loop",1YBHjsD9R7kEgGnXBlONjy,23732,2020-03-20
שונה מהנוף,"Eden Ben Zaken, Eden Hason",2UhjGvpY50QoOtT0qV3Wy0,23648,2020-03-20
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,23579,2020-03-20
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,22775,2020-03-20
אל תעזבי ידיים,Akiva,7kF5DKRiCp7H5jnawmoW7k,22522,2020-03-20
Too Late,The Weeknd,2K9Ovn1o2bTGqbsABGC6m3,22494,2020-03-20
Stupid Love,Lady Gaga,2kJu14V7hbZw3I4K8L8SXb,22463,2020-03-20
מכאן ועד הנצח,Eyal Golan,3tkOZ7RGFqCEjR7Uuslxyt,22369,2020-03-20
What A Man Gotta Do,Jonas Brothers,4wNIkl5XGiAACjFBlDWuSd,22317,2020-03-20
כתוב מלמעלה,Idan Raichel,595ojjhl4tSnHU32pQbU7l,22308,2020-03-20
איך את אוהבת,Eden Hason,4j6zwZXmowzteSNjeqq1np,21938,2020-03-20
Rescue Me,OneRepublic,0mjAU3yKR1QnXnHtjGJqTM,21923,2020-03-20
עכשיו הלב פתוח,Benaia Barabi,2UnjouMKvceTMggAGjBSYB,21724,2020-03-20
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,21643,2020-03-20
יעשו לנו כבוד,Omer Adam,0GmaOpCPWv7uDuTub2SNLU,21584,2020-03-20
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,21509,2020-03-20
מעליות,"Dudu Tassa, Roni Alter",6DmmH8JIYRW5yvEB5BDmmd,21423,2020-03-20
Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,21400,2020-03-20
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,21326,2020-03-20
כתבתי עלייך שיר,Omer Adam,0ebBHLipvAa1FL1BxbAvza,21306,2020-03-20
איפה את,Eliad,0JKeFPJ2hfQUEr8s3t2gf8,21278,2020-03-20
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,21177,2020-03-20
איך אפשר,Jane Bordeaux,7o6UDPFWtYrjUZnRvi1dvO,21006,2020-03-20
יאסו,"Eden Ben Zaken, Static & Ben El, Stephane Legar",1XhmGf2ItpIcll24AeKZ6r,20906,2020-03-20
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,20863,2020-03-20
Hardest To Love,The Weeknd,6kWxIqQDsKFYCJGbU4AjCX,20716,2020-03-20
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,20639,2020-03-20
את לא נשארת לבד,Idan Raichel,7HLICLbx3foebEWqYbICRc,20632,2020-03-20
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,20596,2020-03-20
בדיוק כמו הירח,Yuval Dayan,4oUdKVvn9QpGfYOHfErtLz,20593,2020-03-20
מה עבר עליי,Eden Hason,4IB1j31aPuXaTilHk2FbZt,20512,2020-03-20
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,20168,2020-03-20
רחוק מכולם,Omer Adam,1w7Wovzx1mc0iM0UgY6WzG,20114,2020-03-20
ויקיפדיה,Hanan Ben Ari,2KWwL6Z8VOrK6PTY1B2si9,20056,2020-03-20
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,20032,2020-03-20
אחת כמוני,Liran Danino,2BmYBeZOsPPg2OfRmg8rMo,19992,2020-03-20
שבט אחים ואחיות,שבט אחים ואחיות,6V9doxBqWIdHujB55uxOiL,19974,2020-03-20
Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,19928,2020-03-20
המחשבות הורגות אותי,Itay Levi,5YvmMlZCWTVqj8Vtpr2ktK,19857,2020-03-20
Scared To Live,The Weeknd,4BGZF4oLbTL0pWm7C18pbv,19795,2020-03-20
נגמר,Idan Amedi,2kQmLi3MUrTkj3E4eICpt1,19702,2020-03-20
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,19647,2020-03-20
