Title,Artist,Song ID,Streams,Chart Date
Youm Talat (Remix),"Amr Diab, R3HAB",6uv7lEEKwtg4VZOEUJKD4F,5609,2019-12-27
Making Change,Dj spin magic,5t3dNjeX5UzUQ37bExFLTi,5592,2019-12-27
Play Love,Dj spin magic,5GuxMe7E6uQUAy0nnGuptk,5590,2019-12-27
On My Grind,Dj spin magic,51lK3DiHIVE2aGbZ6Hxw7v,5588,2019-12-27
Da Hekaya,Tamer Ashour,5mNj2g5yg9vcC3MONjbgcD,5587,2019-12-27
Kaas (Freestyle),Marwan Pablo,776pqk1YchLRuPkkSOVBuG,5585,2019-12-27
Butter Baby,Dj spin magic,1A3Pcjb2nYs33ONUPAvKmb,5584,2019-12-27
Bells Toll,Dj spin magic,2wVRMKyz1xxkPcG9dlCp26,5547,2019-12-27
Thurston Zoo,Dj spin magic,4B1h2c4JWU09JwjGueg9sr,5542,2019-12-27
Wow.,Post Malone,7xQAfvXzm3AkraOtGPWIZg,5540,2019-12-27
Old School Cool,Dj spin magic,6UzcrCevBu0gjt7Y5IF59B,5539,2019-12-27
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,5532,2019-12-27
Real Deal Pops,Dj spin magic,317JqAHYqxMkJRK9DCBVNs,5525,2019-12-27
Greenwood,Dj spin magic,2hoN8oxR4dtNcwjQIO9CNz,5524,2019-12-27
Big Time Come Up,Dj spin magic,7CBZGalB1dTvn1kQKfS2xp,5523,2019-12-27
Soul of a God,Dj spin magic,3aWMee3FixL6skYK7Hi7AS,5519,2019-12-27
Elmdorf Avenue,Dj spin magic,4Tx8v2BDQuDqIvBReqWWTF,5517,2019-12-27
On My Way,"Alan Walker, Sabrina Carpenter, Farruko",7KhHA3mzt7A3LFlOJEAKpI,5502,2019-12-27
نساى,Sherine,2AVA6NJZXA7UERS5nnsTzz,5494,2019-12-27
Bad Liar,Imagine Dragons,2RSHsoi04658QL5xgQVov3,5420,2019-12-27
The Apex,Dj spin magic,5CjXq3KvOq8aiF2xtwORpz,5416,2019-12-27
Fe Hetta Tanya,Mahmoud El Esseily,6lCoHq4ZBVAVSk83G55nnp,5377,2019-12-27
Lee Gutta,Erick Hannah,0zoOml5pGAEEa12iM9kC45,5367,2019-12-27
Vwie V,Erick Hannah,1McWz5MfOkuV5L5fRVa2gX,5358,2019-12-27
Savage,Erick Hannah,4g6gt4UnnKiLsr2IHkAopm,5316,2019-12-27
Faded,Alan Walker,698ItKASDavgwZ3WjaWjtz,5315,2019-12-27
Clip,Erick Hannah,1H6lgF3E3vzeB3XzJ7Jj1k,5304,2019-12-27
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,5292,2019-12-27
Del St Big,Erick Hannah,5gvXzhLSPCyjiTqqm4TeL3,5289,2019-12-27
من قلبي بغني,Mohamed Hamaki,6zCw0Z2KC1zIrptyCz1skQ,5284,2019-12-27
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,5275,2019-12-27
الكدابين,Sherine,6OvHZA4I4Nl1F0Brs8nPkR,5269,2019-12-27
Great View,Dj spin magic,6yQ7gvKbfwchgUaTqXXDTP,5254,2019-12-27
Grip Macs,YOUNG REDBULLS,4MSklLKAO4tCaDX3ppaf7G,5246,2019-12-27
Alive and Free,Erick Hannah,1WTkzu4yMUcbz38UsH0Rqo,5243,2019-12-27
Tehayrk,Amr Diab,0DCQKaZR6em34ac9wd7KrE,5214,2019-12-27
Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,5164,2019-12-27
الزار,Wegz,49DKuaJwvooj9YQGPUhqwF,5156,2019-12-27
Something Just Like This,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,5149,2019-12-27
Aghla Men Al Yaqout,Ahmed Mekky,2BPCeosLLWCMVKfZn3hZzF,5136,2019-12-27
GATTI,"JACKBOYS, Pop Smoke, Travis Scott",40mjsnRjCpycdUw3xhS20g,5134,2019-12-27
The Goons Back,YOUNG REDBULLS,6FsH2OWTxGNFq2cLX5HB4z,5128,2019-12-27
Pine Tree Smoke,Dj spin magic,0dwWwRMbZe8aPnmkRsMJGf,5123,2019-12-27
Retry Again,Dj spin magic,35KxHfyNnqnhHbM8bVPtth,5119,2019-12-27
Sucka DJ.,Erick Hannah,1XOh6Jl7Bar4d3OMbp0XY8,5109,2019-12-27
Smoothbutter 5,Dj spin magic,3ltv6TreoNjW8ly5MwbT8c,5095,2019-12-27
Block 2 Block,Erick Hannah,6cLtVfnIdJwZLRqMYFkDiF,5093,2019-12-27
Chess 2,Dj spin magic,2zDMPWzxDCrRdPHboe6CQD,5093,2019-12-27
Hungry Buccaneers,Erick Hannah,0XhVedoPf6ooMb5dSVAbzL,5058,2019-12-27
Nour El Ein,Amr Diab,3ZTuYuaV1fhdNnuIBuzTYy,5041,2019-12-27
Genetic Annialation,Dj spin magic,3YPQzRNlXPHiyjOjV5iu1w,5036,2019-12-27
Fight Palastine,Erick Hannah,6LBSjsb4n9mH4moGKdGHLu,5035,2019-12-27
Why Ugotta Cheat Me,Dj spin magic,44gab9FOXllQI4fkNnUYCO,5034,2019-12-27
Where Would I Be,Erick Hannah,1NhtUPamfLgKjvwvLqmLIW,5029,2019-12-27
No 1.,Dj spin magic,1Jsodg9MxjDqh0XqEySsNs,5027,2019-12-27
Junngol Lion,Dj spin magic,4fdxlIKyPv6wO90Ktf5IQ6,5025,2019-12-27
Opened,Dj spin magic,7zeX9Yv3KAQQ4Zu9N1zrdB,5022,2019-12-27
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,5021,2019-12-27
Blood in the Land,Dj spin magic,00YDxTz2vsCVQAKB7N9tPA,5020,2019-12-27
Supreme Original,Dj spin magic,2J9JZjqMlF7alUgWf4Zw1u,5020,2019-12-27
Goodbyes (Feat. Young Thug),Post Malone,6vBdBCoOhKHiYDDOcorfNo,5011,2019-12-27
Alak Te3eesh Hatshouf,Essam Sasa,0wtNPWfSTkmXkZ1I6DeL4N,4998,2019-12-27
Whispering Evil,Erick Hannah,4QEf4cvhjC4r1ZfEvr3JAg,4997,2019-12-27
كان نفسي,Wegz,72aRvoUGrxpEceaXz18WjT,4987,2019-12-27
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,4984,2019-12-27
Ella 19-9,Dj spin magic,5uJLMA6fT8Wq0lQGeBc444,4974,2019-12-27
Girls Like You (feat. Cardi B),Maroon 5,7fa9MBXhVfQ8P8Df9OEbD8,4971,2019-12-27
Dusk Till Dawn - Radio Edit,"ZAYN, Sia",1j4kHkkpqZRBwE0A4CN4Yv,4969,2019-12-27
