Title,Artist,Song ID,Streams,Chart Date
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,18339,2019-12-27
Into Ingawe,"Sun-El Musician, Ami Faku",428JKI7aO86RjJh0uqG9fg,18325,2019-12-27
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,18179,2019-12-27
Better,Khalid,6zeeWid2sgw4lap2jV61PZ,18178,2019-12-27
Umona (feat. Mpumi),TNS,2cV1UhvhumluPGfIE91uaE,18144,2019-12-27
Wow.,Post Malone,7xQAfvXzm3AkraOtGPWIZg,17917,2019-12-27
Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,17902,2019-12-27
Alalahi,"Kabza De Small, DJ Maphorisa, Bontle Smith, Vyno Miller",1nK4NByCpT54CBVP5EbM9W,17879,2019-12-27
Money In The Grave (Drake ft. Rick Ross),Drake,5ry2OE6R2zPQFDO85XkgRb,17800,2019-12-27
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,17586,2019-12-27
Kokota,"KayGee DaKing, Bizizi, Killer Kau",5SMnO3dXZhkacPLGeATgh9,17551,2019-12-27
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,07Oz5StQ7GRoygNLaXs2pd,17516,2019-12-27
Hate Me (with Juice WRLD),Ellie Goulding,6kls8cSlUyHW2BUOkDJIZE,17516,2019-12-27
Yellow Hearts,Ant Saunders,2W4yABdLc4Jnds67Poi5Nl,17456,2019-12-27
Don't Stop Believin',Journey,4bHsxqR3GMrXTxEPLuK5ue,17304,2019-12-27
Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,17109,2019-12-27
Friends With Benefits - Umjolo,"Luu Nineleven, Daliwonga",2XVUSu7mzf0WsWdNdyboZP,16479,2019-12-27
Rescue Me,OneRepublic,0mjAU3yKR1QnXnHtjGJqTM,16317,2019-12-27
John Cena,Sho Madjozi,07xpeB1txX9bPKTwkuflMg,16286,2019-12-27
International,"Vigro Deep, Sdala The Vocalist",65fBAjfgwr7cbB96OYBAnh,16282,2019-12-27
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,40OMBMYRk5IQL6xCzGM0JA,16110,2019-12-27
Girls Like You (feat. Cardi B),Maroon 5,7fa9MBXhVfQ8P8Df9OEbD8,16023,2019-12-27
2002,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,15972,2019-12-27
Koko,"DJ Maphorisa, Kabza De Small, Mhaw Keys",68TTCPNgkf7gDkwRgEB3J4,15924,2019-12-27
Body (feat. brando),Loud Luxury,7K7MUBCnzgBAvMVW2RTWNs,15904,2019-12-27
Ballin' (with Roddy Ricch),Mustard,3QzAOrNlsabgbMwlZt7TAY,15831,2019-12-27
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,15785,2019-12-27
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,15611,2019-12-27
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,4ea9w8c4ROqiZpJVhfBA3m,15563,2019-12-27
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,15329,2019-12-27
The London (feat. J. Cole & Travis Scott),Young Thug,3s4mrPrEFFPF0LmAfutW0n,15249,2019-12-27
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,15231,2019-12-27
Vuur Op Die Water,Elandré,2bW96CDjgaLh6E3HM1Fv8r,15175,2019-12-27
Better Now,Post Malone,7dt6x5M1jzdTEt8oCbisTK,15158,2019-12-27
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,15126,2019-12-27
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,15107,2019-12-27
Sgubu Se Monati,"JazziDisciples, Vigro Deep, DJ Buckz",3vneQGrZgsMCmtFQ5qOVVw,15092,2019-12-27
Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,15056,2019-12-27
Talk (feat. Disclosure),Khalid,6TqXcAFInzjp0bODyvrWEq,14977,2019-12-27
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,14742,2019-12-27
SOS (feat. Aloe Blacc),Avicii,2x0RZdkZcD8QRI53XT4GI5,14629,2019-12-27
Here With Me,"Marshmello, CHVRCHES",5icOoE6VgqFKohjWWNp0Ac,14565,2019-12-27
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",6cy3ki60hLwimwIje7tALf,14561,2019-12-27
Africa,TOTO,2374M0fQpWi3dLnB54qaLX,14552,2019-12-27
3 Nights,Dominic Fike,1tNJrcVe6gwLEiZCtprs1u,14514,2019-12-27
Fetch Your Life - Edit,"Prince Kaybee, Msaki",2agd8zFjkoJi4CffsR4V2O,14503,2019-12-27
Truth Hurts,Lizzo,5qmq61DAAOUaW8AUo8xKhh,14463,2019-12-27
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,14462,2019-12-27
Drive (feat. Delilah Montagu) - Edit,"Black Coffee, David Guetta",6X7PK2UQMUU36ux9pynSkV,14426,2019-12-27
Boerepompie (feat. Snotkop),Ricus Nel,46x1zSvuhlRxGi0iQ64i65,14191,2019-12-27
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,14163,2019-12-27
Bohemian Rhapsody - Remastered 2011,Queen,4u7EnebtmKWzUH433cf5Qv,14142,2019-12-27
Thank You Mr DJ,"DJ Tira, Joocy",0PSnaDvSByWGUWorS25mpb,14052,2019-12-27
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,4wopYJ5wpYOM6ogm2Jugnw,13992,2019-12-27
Forever,"Sithelo, Skyewanda",4Plx7wQRlChoMWmTYlMcP7,13984,2019-12-27
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,13975,2019-12-27
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2Rk4JlNc2TPmZe2af99d45,13888,2019-12-27
Gigabyte - Radio Edit,"Vusinator, Soso, Killa",58aKHmQWtsDdeyKye15MGM,13714,2019-12-27
Panini,Lil Nas X,1000nHvUdawXuUHgBod4Wv,13645,2019-12-27
If the World Was Ending - feat. Julia Michaels,JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,13546,2019-12-27
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,13505,2019-12-27
The Middle,"Zedd, Maren Morris, Grey",09IStsImFySgyp0pIQdqAc,13471,2019-12-27
GATTI,"JACKBOYS, Pop Smoke, Travis Scott",40mjsnRjCpycdUw3xhS20g,13435,2019-12-27
Shesha,"De Mthuda, Njelic",5TFJIUlWmQfJZCWVUcBX00,13326,2019-12-27
Something Just Like This,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,13172,2019-12-27
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,7CZyCXKG6d5ALeq41sLzbw,13156,2019-12-27
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,5JEx7HbmvHQQswJCsoo9rA,13111,2019-12-27
MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,13075,2019-12-27
I.F.L.Y.,Bazzi,4a6q8CR2hzLk2plDkSxkfD,13055,2019-12-27
Never Seen the Rain,Tones And I,2grAr8pWMuLWn8ZYEE9wDV,13055,2019-12-27
Don't Call Me Up,Mabel,5WHTFyqSii0lmT9R21abT8,12879,2019-12-27
Nice To Meet Ya,Niall Horan,3cphb8kdsjElYR7r5icK3H,12795,2019-12-27
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,12691,2019-12-27
LOYAL (feat. Drake),PARTYNEXTDOOR,5bvnqVuq7UFl0txSlHpsfS,12641,2019-12-27
Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,12635,2019-12-27
One Thing Right,"Marshmello, Kane Brown",4hPpVbbakQNv8YTHYaOJP4,12629,2019-12-27
Wake Me Up,Avicii,4h8VwCb1MTGoLKueQ1WgbD,12474,2019-12-27
Suicidal,YNW Melly,1iSqfoUFnQwV0QW1EfUit8,12463,2019-12-27
Bad Liar,Imagine Dragons,2RSHsoi04658QL5xgQVov3,12450,2019-12-27
Closer,"The Chainsmokers, Halsey",7BKLCZ1jbUBVqRi2FVlTVw,12407,2019-12-27
